,id,name,price
5066,37973,Souvenir SCAR-20 | Contractor (Minimal Wear),99
5067,36428,SCAR-20 | Splash Jam (Factory New),14999
5068,37970,Souvenir SCAR-20 | Contractor (Battle-Scarred),20
5069,37974,Souvenir SCAR-20 | Contractor (Well-Worn),100
5070,36366,SCAR-20 | Blueprint (Minimal Wear),0.99
5071,36401,SCAR-20 | Grotto (Well-Worn),0.94
5072,37975,Souvenir SCAR-20 | Sand Mesh (Battle-Scarred),0.92
5073,39450,StatTrak\u2122 SCAR-20 | Blueprint (Field-Tested),0.91
5074,39480,StatTrak\u2122 SCAR-20 | Jungle Slipstream (Field-Tested),0.89
5075,36399,SCAR-20 | Grotto (Field-Tested),0.88
5076,773735,StatTrak\u2122 SCAR-20 | Assault (Battle-Scarred),0.85
5077,773641,StatTrak\u2122 SCAR-20 | Assault (Field-Tested),0.8
5078,39478,StatTrak\u2122 SCAR-20 | Jungle Slipstream (Battle-Scarred),0.75
5079,39482,StatTrak\u2122 SCAR-20 | Jungle Slipstream (Well-Worn),0.73
5080,36407,SCAR-20 | Outbreak (Battle-Scarred),0.72
5081,773763,SCAR-20 | Assault (Well-Worn),0.7
5082,37977,Souvenir SCAR-20 | Sand Mesh (Field-Tested),0.71
5083,39448,StatTrak\u2122 SCAR-20 | Blueprint (Battle-Scarred),0.69
5084,36392,SCAR-20 | Green Marine (Battle-Scarred),0.68
5085,36411,SCAR-20 | Outbreak (Well-Worn),0.63
5086,36394,SCAR-20 | Green Marine (Field-Tested),0.63
5087,773648,SCAR-20 | Assault (Minimal Wear),0.6
5088,36376,SCAR-20 | Contractor (Factory New),0.52
5089,36405,SCAR-20 | Jungle Slipstream (Minimal Wear),0.49
5090,36367,SCAR-20 | Blueprint (Well-Worn),0.43
5091,773658,SCAR-20 | Assault (Battle-Scarred),0.38
5092,773614,SCAR-20 | Assault (Field-Tested),0.36
5093,36365,SCAR-20 | Blueprint (Field-Tested),0.36
5094,36363,SCAR-20 | Blueprint (Battle-Scarred),0.31
5095,36406,SCAR-20 | Jungle Slipstream (Well-Worn),0.29
5096,36404,SCAR-20 | Jungle Slipstream (Field-Tested),0.31
5097,36402,SCAR-20 | Jungle Slipstream (Battle-Scarred),0.36
5098,36378,SCAR-20 | Contractor (Minimal Wear),0.14
5099,36425,SCAR-20 | Sand Mesh (Minimal Wear),0.11
5100,36377,SCAR-20 | Contractor (Field-Tested),0.08
5101,36426,SCAR-20 | Sand Mesh (Well-Worn),0.11
5102,36424,SCAR-20 | Sand Mesh (Field-Tested),0.09
5103,36422,SCAR-20 | Sand Mesh (Battle-Scarred),0.07
5104,36379,SCAR-20 | Contractor (Well-Worn),0.07
5105,36375,SCAR-20 | Contractor (Battle-Scarred),0.07
5106,773691,AWP | Wildfire (Battle-Scarred),137.5
5107,34114,AWP | Phobos (Minimal Wear),6.74
5108,34125,AWP | Redline (Field-Tested),121.5
5109,835541,AWP | Exoskeleton (Minimal Wear),29.7
5110,779211,AWP | Capillary (Field-Tested),1.82
5111,34141,AWP | Sun in Leo (Minimal Wear),29.8
5112,775601,AWP | Containment Breach (Minimal Wear),379
5113,38323,StatTrak\u2122 AWP | Worm God (Factory New),33.3
5114,759200,AWP | PAW (Factory New),22
5115,759209,AWP | PAW (Minimal Wear),12.9
5116,762096,AWP | Acheron (Field-Tested),5.96
5117,34099,AWP | Lightning Strike (Factory New),1166
5118,34143,AWP | Worm God (Factory New),11.1
5119,34089,AWP | Fever Dream (Field-Tested),27
5120,769141,AWP | Atheris (Battle-Scarred),9.09
5121,34090,AWP | Fever Dream (Minimal Wear),33.69
5122,34139,AWP | Sun in Leo (Factory New),50.3
5123,34083,AWP | Elite Build (Factory New),99.69
5124,34066,AWP | Asiimov (Field-Tested),394
5125,34097,AWP | Hyper Beast (Minimal Wear),214.5
5126,34097,AWP | Hyper Beast (Minimal Wear),214.5
5127,34145,AWP | Worm God (Minimal Wear),7.29
5128,835620,AWP | Exoskeleton (Well-Worn),12.74
5129,34067,AWP | Asiimov (Well-Worn),303
5130,38281,StatTrak\u2122 AWP | Asiimov (Field-Tested),940
5131,43914,StatTrak\u2122 AWP | Man-o'-war (Field-Tested),214
5132,34123,AWP | Pit Viper (Minimal Wear),3.68
5133,34088,AWP | Fever Dream (Factory New),46.8
5134,45247,AWP | Mortis (Factory New),31.5
5135,34080,AWP | Electric Hive (Minimal Wear),114.99
5136,769273,StatTrak\u2122 AWP | Atheris (Minimal Wear),71.9
5137,763400,AWP | Neo-Noir (Minimal Wear),189.9
5138,769125,AWP | Atheris (Minimal Wear),23
5139,775550,AWP | Containment Breach (Field-Tested),219
5140,835663,AWP | Exoskeleton (Battle-Scarred),12.35
5141,38287,StatTrak\u2122 AWP | Corticera (Field-Tested),105
5142,45382,AWP | Mortis (Field-Tested),12.02
5143,45381,AWP | Mortis (Battle-Scarred),13.6
5144,34065,AWP | Asiimov (Battle-Scarred),249
5145,759197,AWP | PAW (Field-Tested),8
5146,34096,AWP | Hyper Beast (Field-Tested),142.5
5147,835638,StatTrak\u2122 AWP | Exoskeleton (Field-Tested),50
5148,769178,AWP | Atheris (Field-Tested),12.45
5149,773720,AWP | Wildfire (Minimal Wear),333
5150,45248,AWP | Mortis (Minimal Wear),17.2
5151,779201,AWP | Capillary (Minimal Wear),3.16
5152,34087,AWP | Fever Dream (Battle-Scarred),23.4
5153,34092,AWP | Graphite (Factory New),510
5154,835836,StatTrak\u2122 AWP | Exoskeleton (Factory New),217.5
5155,34140,AWP | Sun in Leo (Field-Tested),19.39
5156,34070,AWP | BOOM (Minimal Wear),207.5
5157,34144,AWP | Worm God (Field-Tested),6.34
5158,763243,AWP | Neo-Noir (Factory New),233
5159,34095,AWP | Hyper Beast (Factory New),410
5160,779280,StatTrak\u2122 AWP | Capillary (Battle-Scarred),8.48
5161,34108,AWP | Oni Taiji (Factory New),1280
5162,774796,AWP | Containment Breach (Well-Worn),176
5163,38310,StatTrak\u2122 AWP | Lightning Strike (Factory New),2565
5164,762197,AWP | Acheron (Minimal Wear),12
5165,38325,StatTrak\u2122 AWP | Worm God (Minimal Wear),23.9
5166,34105,AWP | Medusa (Minimal Wear),10066.66
5167,779255,StatTrak\u2122 AWP | Capillary (Minimal Wear),14
5168,34094,AWP | Hyper Beast (Battle-Scarred),102
5169,34068,AWP | BOOM (Factory New),804.3
5170,776454,AWP | The Prince (Field-Tested),8900
5171,769190,AWP | Atheris (Well-Worn),10.2
5172,38280,StatTrak\u2122 AWP | Asiimov (Battle-Scarred),449
5173,779279,AWP | Capillary (Battle-Scarred),1.83
5174,773698,AWP | Wildfire (Field-Tested),219.5
5175,835870,StatTrak\u2122 AWP | Exoskeleton (Battle-Scarred),39.9
5176,38301,StatTrak\u2122 AWP | Fever Dream (Minimal Wear),91.8
5177,773715,AWP | Wildfire (Factory New),496.4
5178,776764,AWP | Gungnir (Factory New),32880
5179,44060,AWP | Dragon Lore (Factory New),40000
5180,759282,StatTrak\u2122 AWP | PAW (Field-Tested),26.4
5181,34102,AWP | Man-o'-war (Minimal Wear),94.9
5182,34072,AWP | Corticera (Field-Tested),43
5183,34112,AWP | Phobos (Factory New),9.53
5184,45305,StatTrak\u2122 AWP | Mortis (Field-Tested),34.98
5185,34126,AWP | Redline (Minimal Wear),187
5186,38306,StatTrak\u2122 AWP | Hyper Beast (Factory New),1066
5187,761442,Souvenir AWP | Acheron (Minimal Wear),276.5
5188,759500,StatTrak\u2122 AWP | PAW (Battle-Scarred),37.89
5189,38312,StatTrak\u2122 AWP | Man-o'-war (Minimal Wear),243
5190,763420,StatTrak\u2122 AWP | Neo-Noir (Factory New),588.5
5191,835943,AWP | Silk Tiger (Factory New),1810
5192,835422,AWP | Fade (Factory New),7500
5193,34113,AWP | Phobos (Field-Tested),6.13
5194,763332,AWP | Neo-Noir (Field-Tested),158
5195,776737,AWP | The Prince (Minimal Wear),11011
5196,762113,AWP | Acheron (Factory New),22.54
5197,779307,AWP | Capillary (Factory New),13
5198,34071,AWP | Corticera (Factory New),94.6
5199,45249,AWP | Mortis (Well-Worn),16.2
5200,34073,AWP | Corticera (Minimal Wear),43
5201,34085,AWP | Elite Build (Minimal Wear),47.99
5202,34122,AWP | Pit Viper (Field-Tested),2.49
5203,776828,AWP | The Prince (Factory New),13380
5204,34131,AWP | Safari Mesh (Minimal Wear),1.09
5205,769175,StatTrak\u2122 AWP | Atheris (Field-Tested),38.78
5206,779332,StatTrak\u2122 AWP | Capillary (Factory New),54.9
5207,34078,AWP | Electric Hive (Factory New),178.49
5208,38288,StatTrak\u2122 AWP | Corticera (Minimal Wear),130
5209,34104,AWP | Medusa (Field-Tested),7994
5210,45391,StatTrak\u2122 AWP | Mortis (Minimal Wear),55.8
5211,38318,StatTrak\u2122 AWP | Phobos (Minimal Wear),23
5212,38284,StatTrak\u2122 AWP | BOOM (Field-Tested),386
5213,769191,AWP | Atheris (Factory New),53.6
5214,763423,StatTrak\u2122 AWP | Neo-Noir (Minimal Wear),449.9
5215,835765,AWP | Exoskeleton (Factory New),71.99
5216,34101,AWP | Man-o'-war (Field-Tested),90
5217,34100,AWP | Lightning Strike (Minimal Wear),1219.5
5218,34119,AWP | Pink DDPAT (Minimal Wear),124.5
5219,34084,AWP | Elite Build (Field-Tested),27.4
5220,762165,AWP | Acheron (Battle-Scarred),5.8
5221,34124,AWP | Pit Viper (Well-Worn),3.97
5222,773713,StatTrak\u2122 AWP | Wildfire (Minimal Wear),778
5223,763318,AWP | Neo-Noir (Battle-Scarred),132.5
5224,769471,StatTrak\u2122 AWP | Atheris (Battle-Scarred),27.48
5225,779213,StatTrak\u2122 AWP | Capillary (Field-Tested),8.66
5226,34109,AWP | Oni Taiji (Field-Tested),598
5227,38300,StatTrak\u2122 AWP | Fever Dream (Field-Tested),67.1
5228,38299,StatTrak\u2122 AWP | Fever Dream (Factory New),137
5229,38320,StatTrak\u2122 AWP | Redline (Field-Tested),238
5230,45434,StatTrak\u2122 AWP | Mortis (Battle-Scarred),37.5
5231,779219,AWP | Capillary (Well-Worn),3.15
5232,34082,AWP | Elite Build (Battle-Scarred),20.65
5233,38316,StatTrak\u2122 AWP | Phobos (Factory New),31
5234,34121,AWP | Pit Viper (Battle-Scarred),3.5
5235,34076,AWP | Dragon Lore (Minimal Wear),29250
5236,38321,StatTrak\u2122 AWP | Redline (Minimal Wear),498.95
5237,45390,StatTrak\u2122 AWP | Mortis (Factory New),100
5238,37543,Souvenir AWP | Pink DDPAT (Minimal Wear),429
5239,38324,StatTrak\u2122 AWP | Worm God (Field-Tested),19.5
5240,776694,StatTrak\u2122 AWP | Containment Breach (Factory New),2798
5241,34110,AWP | Oni Taiji (Minimal Wear),907.99
5242,835809,StatTrak\u2122 AWP | Exoskeleton (Minimal Wear),87.2
5243,775899,StatTrak\u2122 AWP | Containment Breach (Well-Worn),355.4
5244,773734,AWP | Wildfire (Well-Worn),238
5245,38282,StatTrak\u2122 AWP | Asiimov (Well-Worn),619
5246,38297,StatTrak\u2122 AWP | Elite Build (Well-Worn),62.79
5247,38317,StatTrak\u2122 AWP | Phobos (Field-Tested),20.59
5248,34069,AWP | BOOM (Field-Tested),172.5
5249,759283,StatTrak\u2122 AWP | PAW (Minimal Wear),44
5250,775447,AWP | Containment Breach (Battle-Scarred),132
5251,759281,StatTrak\u2122 AWP | PAW (Factory New),73.3
5252,34146,AWP | Worm God (Well-Worn),8.78
5253,775913,AWP | Containment Breach (Factory New),820
5254,34129,AWP | Safari Mesh (Factory New),9.59
5255,38296,StatTrak\u2122 AWP | Elite Build (Minimal Wear),136
5256,37542,Souvenir AWP | Pink DDPAT (Field-Tested),153.95
5257,763429,StatTrak\u2122 AWP | Neo-Noir (Field-Tested),309
5258,773777,StatTrak\u2122 AWP | Wildfire (Factory New),1257
5259,34106,AWP | Medusa (Well-Worn),6997.5
5260,38303,StatTrak\u2122 AWP | Graphite (Factory New),1760
5261,34118,AWP | Pink DDPAT (Field-Tested),74.6
5262,776029,AWP | Gungnir (Field-Tested),18820
5263,775920,StatTrak\u2122 AWP | Containment Breach (Minimal Wear),970
5264,34086,AWP | Elite Build (Well-Worn),23.25
5265,779299,StatTrak\u2122 AWP | Capillary (Well-Worn),13.9
5266,835751,StatTrak\u2122 AWP | Exoskeleton (Well-Worn),40
5267,38308,StatTrak\u2122 AWP | Hyper Beast (Minimal Wear),590
5268,761441,Souvenir AWP | Acheron (Field-Tested),119
5269,773774,StatTrak\u2122 AWP | Wildfire (Field-Tested),477.7
5270,776670,StatTrak\u2122 AWP | Containment Breach (Battle-Scarred),267.5
5271,34079,AWP | Electric Hive (Field-Tested),93.99
5272,835814,AWP | Silk Tiger (Field-Tested),835
5273,37541,Souvenir AWP | Pink DDPAT (Battle-Scarred),169.5
5274,37544,Souvenir AWP | Pink DDPAT (Well-Worn),167
5275,835987,AWP | Fade (Minimal Wear),6885
5276,763514,StatTrak\u2122 AWP | Neo-Noir (Well-Worn),297.5
5277,38298,StatTrak\u2122 AWP | Fever Dream (Battle-Scarred),66.69
5278,38294,StatTrak\u2122 AWP | Elite Build (Factory New),287
5279,34107,AWP | Oni Taiji (Battle-Scarred),439.5
5280,836049,AWP | Silk Tiger (Well-Worn),650
5281,761500,Souvenir AWP | Acheron (Battle-Scarred),120
5282,763404,AWP | Neo-Noir (Well-Worn),149
5283,38289,StatTrak\u2122 AWP | Electric Hive (Factory New),309.5
5284,769475,StatTrak\u2122 AWP | Atheris (Factory New),175
5285,44242,AWP | Medusa (Factory New),16000
5286,38295,StatTrak\u2122 AWP | Elite Build (Field-Tested),75.33
5287,775491,StatTrak\u2122 AWP | Containment Breach (Field-Tested),550
5288,34116,AWP | Pink DDPAT (Battle-Scarred),80.77
5289,34075,AWP | Dragon Lore (Field-Tested),16320
5290,835936,AWP | Silk Tiger (Minimal Wear),1350
5291,759284,StatTrak\u2122 AWP | PAW (Well-Worn),30.1
5292,34098,AWP | Hyper Beast (Well-Worn),130
5293,34142,AWP | Sun in Leo (Well-Worn),21
5294,38309,StatTrak\u2122 AWP | Hyper Beast (Well-Worn),225
5295,38313,StatTrak\u2122 AWP | Oni Taiji (Factory New),3200
5296,34093,AWP | Graphite (Minimal Wear),472.9
5297,38326,StatTrak\u2122 AWP | Worm God (Well-Worn),29.9
5298,769415,StatTrak\u2122 AWP | Atheris (Well-Worn),31
5299,776481,AWP | Gungnir (Minimal Wear),27200
5300,38285,StatTrak\u2122 AWP | BOOM (Minimal Wear),480.88
5301,836057,AWP | Silk Tiger (Battle-Scarred),599
5302,422384,StatTrak\u2122 AWP | Mortis (Well-Worn),48.9
5303,38290,StatTrak\u2122 AWP | Electric Hive (Field-Tested),159.11
5304,38293,StatTrak\u2122 AWP | Elite Build (Battle-Scarred),62.58
5305,776888,AWP | The Prince (Battle-Scarred),7080
5306,759238,AWP | PAW (Battle-Scarred),10
5307,34117,AWP | Pink DDPAT (Factory New),303.49
5308,34103,AWP | Medusa (Battle-Scarred),6749.99
5309,38322,StatTrak\u2122 AWP | Redline (Well-Worn),340
5310,38286,StatTrak\u2122 AWP | Corticera (Factory New),270.99
5311,38305,StatTrak\u2122 AWP | Hyper Beast (Battle-Scarred),234.99
5312,38291,StatTrak\u2122 AWP | Electric Hive (Minimal Wear),257.49
5313,34091,AWP | Fever Dream (Well-Worn),37
5314,38315,StatTrak\u2122 AWP | Oni Taiji (Minimal Wear),1920
5315,763488,StatTrak\u2122 AWP | Neo-Noir (Battle-Scarred),240
5316,762248,AWP | Acheron (Well-Worn),13.1
5317,38307,StatTrak\u2122 AWP | Hyper Beast (Field-Tested),308
5318,776807,AWP | Gungnir (Well-Worn),15999
5319,44061,StatTrak\u2122 AWP | Oni Taiji (Well-Worn),750
5320,38304,StatTrak\u2122 AWP | Graphite (Minimal Wear),1445
5321,34138,AWP | Sun in Leo (Battle-Scarred),20.8
5322,34136,AWP | Snake Camo (Minimal Wear),243.49
5323,34074,AWP | Dragon Lore (Battle-Scarred),9966
5324,34111,AWP | Oni Taiji (Well-Worn),421.5
5325,34135,AWP | Snake Camo (Field-Tested),251.99
5326,37548,Souvenir AWP | Safari Mesh (Field-Tested),280
5327,38319,StatTrak\u2122 AWP | Phobos (Well-Worn),39.16
5328,34127,AWP | Redline (Well-Worn),153
5329,773805,StatTrak\u2122 AWP | Wildfire (Battle-Scarred),269
5330,38302,StatTrak\u2122 AWP | Fever Dream (Well-Worn),84
5331,759411,AWP | PAW (Well-Worn),10.88
5332,34134,AWP | Snake Camo (Factory New),590
5333,38314,StatTrak\u2122 AWP | Oni Taiji (Field-Tested),1100
5334,34077,AWP | Dragon Lore (Well-Worn),12400
5335,775901,AWP | Gungnir (Battle-Scarred),13999
5336,775968,AWP | The Prince (Well-Worn),7700
5337,34120,AWP | Pink DDPAT (Well-Worn),89.99
5338,34115,AWP | Phobos (Well-Worn),18.3
5339,756142,Souvenir AWP | Dragon Lore (Minimal Wear),400000
5340,34081,AWP | Electric Hive (Well-Worn),155
5341,761501,Souvenir AWP | Acheron (Well-Worn),230
5342,44946,Souvenir AWP | Dragon Lore (Field-Tested),199999
5343,38283,StatTrak\u2122 AWP | BOOM (Factory New),1889
5344,761706,Souvenir AWP | Acheron (Factory New),930
5345,37545,Souvenir AWP | Pit Viper (Field-Tested),1000.13
5346,773819,StatTrak\u2122 AWP | Wildfire (Well-Worn),599.5
5347,45462,Souvenir AWP | Dragon Lore (Factory New),1000000
5348,757522,Souvenir AWP | Dragon Lore (Battle-Scarred),188888
5349,37549,Souvenir AWP | Safari Mesh (Minimal Wear),2700
5350,34133,AWP | Snake Camo (Battle-Scarred),295.4
5351,757223,Souvenir AWP | Pink DDPAT (Factory New),3000
5352,38311,StatTrak\u2122 AWP | Lightning Strike (Minimal Wear),2600
5353,37547,Souvenir AWP | Safari Mesh (Battle-Scarred),555
5354,37546,Souvenir AWP | Pit Viper (Minimal Wear),1999
5355,37550,Souvenir AWP | Safari Mesh (Well-Worn),700
5356,38292,StatTrak\u2122 AWP | Electric Hive (Well-Worn),477.48
5357,34128,AWP | Safari Mesh (Battle-Scarred),0.97
5358,34132,AWP | Safari Mesh (Well-Worn),0.55
5359,34130,AWP | Safari Mesh (Field-Tested),0.46
5360,779196,AK-47 | Phantom Disruptor (Field-Tested),53.9
5361,33870,AK-47 | Bloodsport (Minimal Wear),282.5
5362,763250,AK-47 | Asiimov (Field-Tested),166
5363,33966,AK-47 | Safari Mesh (Minimal Wear),3.01
5364,38167,StatTrak\u2122 AK-47 | Cartel (Field-Tested),109.8
5365,33887,AK-47 | Elite Build (Minimal Wear),15.37
5366,33896,AK-47 | Fire Serpent (Field-Tested),2690
5367,38159,StatTrak\u2122 AK-47 | Bloodsport (Minimal Wear),689
5368,759363,AK-47 | Neon Rider (Factory New),542.5
5369,33897,AK-47 | Fire Serpent (Minimal Wear),3949.5
5370,763355,StatTrak\u2122 AK-47 | Asiimov (Field-Tested),344
5371,781649,AK-47 | Legion of Anubis (Factory New),298
5372,33891,AK-47 | Emerald Pinstripe (Field-Tested),24
5373,33960,AK-47 | Redline (Field-Tested),89
5374,33868,AK-47 | Bloodsport (Factory New),325.9
5375,33844,AK-47 | Elite Build (Battle-Scarred),6.7
5376,33942,AK-47 | Orbit Mk01 (Minimal Wear),61.4
5377,33974,AK-47 | Vulcan (Factory New),1399
5378,759234,AK-47 | Neon Rider (Minimal Wear),295.5
5379,33860,AK-47 | Aquamarine Revenge (Field-Tested),144
5380,762172,AK-47 | Safety Net (Factory New),68.87
5381,38178,StatTrak\u2122 AK-47 | Elite Build (Minimal Wear),47.98
5382,33937,AK-47 | Neon Revolution (Minimal Wear),149.9
5383,763311,AK-47 | Asiimov (Minimal Wear),255
5384,33911,AK-47 | Fuel Injector (Field-Tested),379.5
5385,33921,AK-47 | Jaguar (Field-Tested),107
5386,33892,AK-47 | Emerald Pinstripe (Minimal Wear),39.3
5387,33886,AK-47 | Elite Build (Field-Tested),10.39
5388,763353,AK-47 | Asiimov (Battle-Scarred),135
5389,33970,AK-47 | The Empress (Field-Tested),178.5
5390,33885,AK-47 | Elite Build (Factory New),36.56
5391,33941,AK-47 | Orbit Mk01 (Field-Tested),53.8
5392,33935,AK-47 | Neon Revolution (Factory New),259
5393,33869,AK-47 | Bloodsport (Field-Tested),245
5394,775541,AK-47 | Rat Rod (Battle-Scarred),22
5395,33883,AK-47 | Case Hardened (Minimal Wear),535
5396,33976,AK-47 | Vulcan (Minimal Wear),770
5397,33906,AK-47 | Frontside Misty (Field-Tested),83
5398,38190,StatTrak\u2122 AK-47 | Fuel Injector (Factory New),3199.5
5399,33907,AK-47 | Frontside Misty (Minimal Wear),130
5400,38154,StatTrak\u2122 AK-47 | Aquamarine Revenge (Field-Tested),313
5401,836044,AK-47 | X-Ray (Field-Tested),5508
5402,33910,AK-47 | Fuel Injector (Factory New),946
5403,33979,AK-47 | Wasteland Rebel (Factory New),650
5404,33981,AK-47 | Wasteland Rebel (Minimal Wear),189
5405,33971,AK-47 | The Empress (Minimal Wear),268.5
5406,33877,AK-47 | Cartel (Factory New),71.6
5407,38220,StatTrak\u2122 AK-47 | Redline (Field-Tested),216.5
5408,38163,StatTrak\u2122 AK-47 | Blue Laminate (Minimal Wear),98.9
5409,33945,AK-47 | Point Disarray (Factory New),200.5
5410,33873,AK-47 | Blue Laminate (Field-Tested),32.59
5411,769139,AK-47 | Uncharted (Minimal Wear),3.37
5412,33946,AK-47 | Point Disarray (Field-Tested),92.56
5413,774893,AK-47 | Baroque Purple (Field-Tested),10.4
5414,37515,Souvenir AK-47 | Safari Mesh (Field-Tested),36.99
5415,769177,AK-47 | Uncharted (Factory New),7.95
5416,33951,AK-47 | Predator (Field-Tested),33.17
5417,33936,AK-47 | Neon Revolution (Field-Tested),108.5
5418,33963,AK-47 | Safari Mesh (Battle-Scarred),1.05
5419,33878,AK-47 | Cartel (Minimal Wear),44.4
5420,33878,AK-47 | Cartel (Minimal Wear),44.4
5421,33912,AK-47 | Fuel Injector (Minimal Wear),542
5422,33922,AK-47 | Jaguar (Minimal Wear),153.8
5423,769124,AK-47 | Uncharted (Field-Tested),2.33
5424,33959,AK-47 | Redline (Battle-Scarred),57.6
5425,38229,StatTrak\u2122 AK-47 | Vulcan (Factory New),3800
5426,775146,AK-47 | Rat Rod (Field-Tested),22.4
5427,775557,AK-47 | Rat Rod (Minimal Wear),29.38
5428,33862,AK-47 | Aquamarine Revenge (Well-Worn),117
5429,33975,AK-47 | Vulcan (Field-Tested),347
5430,762109,AK-47 | Safety Net (Field-Tested),37
5431,775204,AK-47 | Rat Rod (Factory New),48.9
5432,33915,AK-47 | Hydroponic (Factory New),4450
5433,781656,AK-47 | Legion of Anubis (Minimal Wear),204.5
5434,33858,AK-47 | Aquamarine Revenge (Battle-Scarred),105
5435,33931,AK-47 | Jungle Spray (Field-Tested),15.79
5436,38206,StatTrak\u2122 AK-47 | Orbit Mk01 (Field-Tested),129.9
5437,33961,AK-47 | Redline (Minimal Wear),302
5438,769210,StatTrak\u2122 AK-47 | Uncharted (Field-Tested),14
5439,775674,AK-47 | Rat Rod (Well-Worn),21.5
5440,33893,AK-47 | Emerald Pinstripe (Well-Worn),23.87
5441,775915,AK-47 | Baroque Purple (Minimal Wear),18.34
5442,33940,AK-47 | Orbit Mk01 (Factory New),77.99
5443,33882,AK-47 | Case Hardened (Field-Tested),468.5
5444,781666,AK-47 | Legion of Anubis (Field-Tested),140
5445,779194,AK-47 | Phantom Disruptor (Minimal Wear),70
5446,38211,StatTrak\u2122 AK-47 | Point Disarray (Field-Tested),210
5447,38177,StatTrak\u2122 AK-47 | Elite Build (Field-Tested),34.38
5448,33872,AK-47 | Blue Laminate (Factory New),44.4
5449,38169,StatTrak\u2122 AK-47 | Cartel (Well-Worn),148.99
5450,779257,AK-47 | Phantom Disruptor (Factory New),91.7
5451,763469,AK-47 | Asiimov (Factory New),789
5452,38201,StatTrak\u2122 AK-47 | Neon Revolution (Field-Tested),228.5
5453,776874,AK-47 | Wild Lotus (Factory New),18900
5454,33944,AK-47 | Point Disarray (Battle-Scarred),76
5455,33874,AK-47 | Blue Laminate (Minimal Wear),34.99
5456,33863,AK-47 | Black Laminate (Battle-Scarred),93.89
5457,769244,StatTrak\u2122 AK-47 | Uncharted (Minimal Wear),17.5
5458,33890,AK-47 | Emerald Pinstripe (Factory New),68.7
5459,33958,AK-47 | Red Laminate (Well-Worn),94.9
5460,33865,AK-47 | Black Laminate (Field-Tested),91.4
5461,33934,AK-47 | Neon Revolution (Battle-Scarred),101
5462,33881,AK-47 | Case Hardened (Factory New),760
5463,769211,StatTrak\u2122 AK-47 | Uncharted (Factory New),30
5464,33947,AK-47 | Point Disarray (Minimal Wear),135
5465,33888,AK-47 | Elite Build (Well-Worn),7.91
5466,33968,AK-47 | The Empress (Battle-Scarred),149.75
5467,775895,AK-47 | Baroque Purple (Factory New),43.5
5468,38223,StatTrak\u2122 AK-47 | The Empress (Battle-Scarred),310
5469,759341,AK-47 | Neon Rider (Field-Tested),181.5
5470,38182,StatTrak\u2122 AK-47 | Fire Serpent (Minimal Wear),13000
5471,33859,AK-47 | Aquamarine Revenge (Factory New),320
5472,33980,AK-47 | Wasteland Rebel (Field-Tested),130
5473,769188,StatTrak\u2122 AK-47 | Uncharted (Battle-Scarred),13.9
5474,33853,AK-47 | Cartel (Field-Tested),32
5475,769225,AK-47 | Uncharted (Well-Worn),5.48
5476,38230,StatTrak\u2122 AK-47 | Vulcan (Field-Tested),730
5477,33913,AK-47 | Fuel Injector (Well-Worn),282
5478,38181,StatTrak\u2122 AK-47 | Fire Serpent (Field-Tested),7088
5479,33889,AK-47 | Emerald Pinstripe (Battle-Scarred),22.2
5480,781683,StatTrak\u2122 AK-47 | Legion of Anubis (Factory New),880
5481,38216,StatTrak\u2122 AK-47 | Red Laminate (Field-Tested),348
5482,38205,StatTrak\u2122 AK-47 | Orbit Mk01 (Factory New),200
5483,38162,StatTrak\u2122 AK-47 | Blue Laminate (Field-Tested),92
5484,38179,StatTrak\u2122 AK-47 | Elite Build (Well-Worn),23.99
5485,38175,StatTrak\u2122 AK-47 | Elite Build (Battle-Scarred),23.8
5486,33861,AK-47 | Aquamarine Revenge (Minimal Wear),211
5487,38231,StatTrak\u2122 AK-47 | Vulcan (Minimal Wear),1999.5
5488,38226,StatTrak\u2122 AK-47 | The Empress (Minimal Wear),697
5489,775853,AK-47 | Baroque Purple (Well-Worn),8.92
5490,38161,StatTrak\u2122 AK-47 | Blue Laminate (Factory New),130
5491,33884,AK-47 | Case Hardened (Well-Worn),393
5492,38185,StatTrak\u2122 AK-47 | Frontside Misty (Factory New),580
5493,762232,AK-47 | Safety Net (Minimal Wear),51.3
5494,769215,AK-47 | Uncharted (Battle-Scarred),2.32
5495,776459,AK-47 | Wild Lotus (Field-Tested),9850
5496,772919,Souvenir AK-47 | Black Laminate (Minimal Wear),180
5497,33973,AK-47 | Vulcan (Battle-Scarred),184.4
5498,33905,AK-47 | Frontside Misty (Factory New),234
5499,38191,StatTrak\u2122 AK-47 | Fuel Injector (Field-Tested),865
5500,33969,AK-47 | The Empress (Factory New),530
5501,775098,StatTrak\u2122 AK-47 | Rat Rod (Field-Tested),57.9
5502,38168,StatTrak\u2122 AK-47 | Cartel (Minimal Wear),146.49
5503,33972,AK-47 | The Empress (Well-Worn),159.9
5504,33962,AK-47 | Redline (Well-Worn),82.09
5505,38184,StatTrak\u2122 AK-47 | Frontside Misty (Battle-Scarred),133.46
5506,33909,AK-47 | Fuel Injector (Battle-Scarred),229.95
5507,763476,StatTrak\u2122 AK-47 | Asiimov (Minimal Wear),590
5508,33895,AK-47 | Fire Serpent (Factory New),8039.5
5509,779297,StatTrak\u2122 AK-47 | Phantom Disruptor (Minimal Wear),169.5
